0.012273	0.011791	0.012255	0.011591	0.012085	0.011275	0.011663	0.011526	0.011062	0.011948	0.012026	0.011994
0.161044	0.162613	0.162575	0.15462	0.162308	0.163326	0.164891	0.156781	0.16541	0.161067	0.16184	0.164719
0.209105	0.210341	0.210166	0.200557	0.210344	0.212272	0.214038	0.20338	0.213936	0.208153	0.208795	0.212179
0.114629	0.115454	0.115253	0.109905	0.115341	0.116657	0.117305	0.111825	0.117497	0.114373	0.114769	0.116562
0.100918	0.101948	0.102002	0.096669	0.101755	0.102826	0.10372	0.098195	0.103561	0.100798	0.101005	0.102654
0.175599	0.176572	0.177079	0.16818	0.176983	0.17863	0.179987	0.170669	0.18079	0.175196	0.175639	0.178989
0.074407	0.075003	0.075114	0.070596	0.074972	0.075872	0.077175	0.071588	0.077122	0.074126	0.074742	0.07597
-0.139794	-0.14091	-0.140769	-0.134762	-0.140505	-0.142994	-0.144107	-0.135883	-0.144428	-0.138998	-0.140185	-0.142051
0.154543	0.155311	0.155706	0.148502	0.154978	0.156963	0.157951	0.150297	0.158424	0.154314	0.154831	0.157253
0.220257	0.221633	0.221926	0.21045	0.221566	0.223926	0.22557	0.213265	0.225968	0.2192	0.220538	0.224205
0.19627	0.19795	0.198135	0.188687	0.197723	0.200134	0.201603	0.191141	0.201536	0.195736	0.196963	0.199974
0.030557	0.031189	0.031154	0.029179	0.030791	0.031488	0.031506	0.030065	0.032102	0.031008	0.030985	0.031597
-0.0011	-0.001702	-0.001844	-0.001747	-0.000645	-0.000915	-0.001203	-0.001837	-0.0013	-0.00215	-0.001975	-0.002106
-0.015808	-0.015829	-0.015743	-0.015781	-0.015741	-0.016152	-0.01602	-0.015459	-0.015805	-0.016101	-0.015699	-0.015797
0.10144	0.101322	0.1019	0.096784	0.102642	0.10386	0.104124	0.09817	0.104863	0.101009	0.100943	0.103454
0.153585	0.154027	0.154795	0.146014	0.154834	0.155923	0.157878	0.148191	0.157582	0.152263	0.153559	0.155558
0.071882	0.072154	0.072771	0.06863	0.072507	0.073449	0.074036	0.069058	0.073878	0.071305	0.072247	0.073124
0.040633	0.04058	0.040614	0.038025	0.041381	0.041784	0.041949	0.038895	0.042774	0.040554	0.040797	0.041669
-0.038219	-0.038426	-0.038289	-0.03657	-0.038562	-0.03912	-0.039257	-0.036628	-0.039618	-0.038109	-0.03871	-0.038852
0.730737	0.736227	0.736992	0.699392	0.736171	0.745105	0.750871	0.709272	0.752115	0.728137	0.732199	0.744155
0.233036	0.234773	0.235333	0.222797	0.234808	0.237176	0.238954	0.225851	0.239395	0.232465	0.23377	0.237485
